Timestamp,Latitude,Longitude,Intensity,Location Description,Metadata
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09 12:12:40,3133,13033,0,2      詳細不明,2N
1922-12-09 12:23:28,3316,13018,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-09,3244,12952,0,1      詳細不明,1N
1922-12-10,3244,12952,0,1      詳細不明,1N
1922-12-10,3244,12952,0,1      詳細不明,1N
1922-12-10,3244,12952,0,1      詳細不明,1N
1922-12-10,3244,12952,0,1      詳細不明,1N
1922-12-10,3244,12952,0,1      詳細不明,1N
1922-12-10,3244,12952,0,1      詳細不明,1N
1922-12-10,3244,12952,0,1      詳細不明,1N
1922-12-10 18:58:00,2706,14211,0,1      詳細不明,1N
1922-12-11,3244,12952,0,1      詳細不明,1N
1922-12-11,3244,12952,0,1      詳細不明,1N
1922-12-11,3244,12952,0,2      詳細不明,1N
1922-12-11 06:29:48,3623,14028,0,1      詳細不明,1N
1922-12-11,3244,12952,0,1      詳細不明,1N
1922-12-11 15:31:42,3316,13018,0,1      詳細不明,3N
1922-12-12 01:56:32,3316,13018,0,1      詳細不明,1N
1922-12-12 02:44:48,3316,13018,0,1      詳細不明,1N
1922-12-12,3244,12952,0,1      詳細不明,1N
1922-12-12,3244,12952,0,1      詳細不明,1N
1922-12-13,3244,12952,0,1      詳細不明,1N
1922-12-13,3244,12952,0,1      詳細不明,1N
1922-12-13,3244,12952,0,1      詳細不明,1N
1922-12-14,3244,12952,0,1      詳細不明,1N
1922-12-15,3244,12952,0,1      詳細不明,1N
1922-12-15,3244,12952,0,1      詳細不明,1N
1922-12-15,3244,12952,0,1      詳細不明,1N
1922-12-15,3244,12952,0,1      詳細不明,1N
1922-12-15,3544,14051,0,1      詳細不明,1N
1922-12-16 19:06:38,3623,14028,0,1      詳細不明,2N
1922-12-16 20:40:37,3244,12952,0,1      詳細不明,2N
1922-12-16 22:34:00,3244,12952,0,1      詳細不明,2N
1922-12-17,3244,12952,0,1      詳細不明,1N
1922-12-17 03:39:00,3414,13510,0,1      詳細不明,1N
1922-12-17,3244,12952,0,1      詳細不明,1N
1922-12-19 05:05:18,2823,12930,0,1      詳細不明,1N
1922-12-20,3244,12952,0,1      詳細不明,1N
1922-12-20,3244,12952,0,1      詳細不明,1N
1922-12-21,3244,12952,0,1      詳細不明,1N
1922-12-21 12:03:44,2823,12930,0,1      詳細不明,1N
1922-12-22,3244,12952,0,1      詳細不明,1N
1922-12-22,3244,12952,0,1      詳細不明,1N
1922-12-22,3244,12952,0,1      詳細不明,1N
1922-12-22,3244,12952,0,1      詳細不明,1N
1922-12-24 06:14:30,4320,14535,0,1      詳細不明,1N
1922-12-24 11:42:35,2823,12930,0,1      詳細不明,1N
1922-12-24,3244,12952,0,1      詳細不明,1N
1922-12-25 10:05:33,4320,14535,0,1      詳細不明,1N
1922-12-27,3244,12952,0,1      詳細不明,1N
1922-12-27 04:45:25,4320,14535,0,1      詳細不明,1N
1922-12-27 17:52:14,3623,14028,0,1      詳細不明,2N
1922-12-27 21:24:49,3623,14028,0,1      詳細不明,1N
1922-12-27,3244,12952,0,1      詳細不明,1N
1922-12-29,3244,12952,0,1      詳細不明,1N
1922-12-30 00:13:00,4255,14313,0,1      詳細不明,1N
1922-12-30 06:20:40,4259,14423,0,1      詳細不明,1N
1922-12-30 07:10:40,2420,12410,0,1      詳細不明,1N
1922-12-30,3244,12952,0,1      詳細不明,1N
1922-12-31 23:14:35,4320,14535,0,1      詳細不明,1N
